index,address,bathrooms,country,detailedType.subTypology,detailedType.typology,district,exterior,externalReference,floor,has360,has3DTour,hasLift,hasPlan,hasVideo,latitude,longitude,municipality,neighborhood,newDevelopment,newDevelopmentFinished,numPhotos,operation,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,price,priceByArea,propertyCode,propertyType,province,rooms,showAddress,size,status,suggestedTexts.subtitle,suggestedTexts.title,thumbnail,url
35,Calle de Sardenya,1,es,,flat,Gràcia,False,AP080250091,,False,False,False,False,False,41.4091808,2.1645155,Barcelona,El Camp d'En Grassot i Gràcia Nova,False,,20,sale,,,,249000.0,4150.0,87580757,flat,Barcelona,3,False,60.0,,"El Camp d'En Grassot i Gràcia Nova, Barcelona",Piso en Calle de Sardenya,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/23/76/a8/725401662.jpg,https://www.idealista.com/inmueble/87580757/
36,Calle de Goya,1,es,,flat,Gràcia,False,AP080120087,bj,False,False,False,False,False,41.3980382,2.1558334,Barcelona,Vila de Gràcia,False,,11,sale,,,,295000.0,3041.0,87580795,flat,Barcelona,1,False,97.0,,"Vila de Gràcia, Barcelona",Piso en Calle de Goya,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c2/f7/8b/725401579.jpg,https://www.idealista.com/inmueble/87580795/
37,Calle de València,1,es,,flat,Eixample,False,AP080150086,3,False,False,True,False,False,41.3817649,2.1464059,Barcelona,La Nova Esquerra de l'Eixample,False,,20,sale,,,,480000.0,3934.0,87580774,flat,Barcelona,4,False,122.0,,"La Nova Esquerra de l'Eixample, Barcelona",Piso en Calle de València,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d8/e5/d5/725401557.jpg,https://www.idealista.com/inmueble/87580774/
38,Calle Nou de Sant Francesc,1,es,,flat,Ciutat Vella,False,AP080020079,4,False,False,False,False,False,41.3772922,2.1769622,Barcelona,El Gòtic,False,,20,sale,,,,215000.0,3028.0,87580788,flat,Barcelona,1,False,71.0,,"El Gòtic, Barcelona",Piso en Calle Nou de Sant Francesc,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c5/11/64/725401444.jpg,https://www.idealista.com/inmueble/87580788/
39,Calle de Sant Pau,2,es,,flat,Ciutat Vella,False,AP080150076,,False,False,False,False,False,41.3814837,2.1721365,Barcelona,El Raval,False,,6,sale,,,,450000.0,4128.0,87580786,flat,Barcelona,4,False,109.0,,"El Raval, Barcelona",Piso en Calle de Sant Pau,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e3/65/6d/725401441.jpg,https://www.idealista.com/inmueble/87580786/
40,Calle de Piquer,1,es,,flat,Sants-Montjuïc,False,AP080040069,,False,False,False,False,False,41.3709977,2.1722374,Barcelona,El Poble Sec - Parc de Montjuïc,False,,20,sale,,,,285000.0,3563.0,87580784,flat,Barcelona,3,False,80.0,,"El Poble Sec - Parc de Montjuïc, Barcelona",Piso en Calle de Piquer,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/95/0c/b1/725401381.jpg,https://www.idealista.com/inmueble/87580784/
41,Calle de Lepant,2,es,,flat,Eixample,False,AP080250039,1,False,False,True,False,False,41.408662,2.1739309,Barcelona,La Sagrada Família,False,,11,sale,,,,350000.0,7000.0,87580778,flat,Barcelona,2,False,50.0,,"La Sagrada Família, Barcelona",Piso en Calle de Lepant,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ee/de/15/725401260.jpg,https://www.idealista.com/inmueble/87580778/
42,Calle de Larrard,1,es,,flat,Gràcia,False,AP080240026,,False,False,True,False,False,41.4114766,2.1556144,Barcelona,La Salut,False,,20,sale,,,,260000.0,4333.0,87580776,flat,Barcelona,3,False,60.0,,"La Salut, Barcelona",Piso en Calle de Larrard,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f8/6d/11/725401221.jpg,https://www.idealista.com/inmueble/87580776/
43,barrio El Raval,1,es,,flat,Ciutat Vella,True,232345,4,False,False,False,True,False,41.3802322,2.1723842,Barcelona,El Raval,False,,19,sale,,,,305000.0,2905.0,87580684,flat,Barcelona,3,False,105.0,good,"El Raval, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/58/01/e9/725400007.jpg,https://www.idealista.com/inmueble/87580684/
44,Calle de Provença,1,es,,flat,Eixample,True,,4,False,False,True,False,False,41.4099434,2.1798303,Barcelona,La Sagrada Família,False,,15,sale,,,,194995.0,4643.0,87580580,flat,Barcelona,1,False,42.0,good,"La Sagrada Família, Barcelona",Piso en Calle de Provença,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/24/01/b7/729590318.jpg,https://www.idealista.com/inmueble/87580580/
45,barrio El Poblenou,1,es,,flat,Sant Martí,True,564,4,False,False,True,True,False,41.4014603,2.2014746,Barcelona,El Poblenou,False,,17,sale,,,,350000.0,3804.0,87578554,flat,Barcelona,3,False,92.0,good,"El Poblenou, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6b/d5/36/735991334.jpg,https://www.idealista.com/inmueble/87578554/
46,Calle de Sant Pere d'Abanto,1,es,,flat,Sants-Montjuïc,True,AND80,2,False,False,True,False,False,41.3722924,2.1423898,Barcelona,Hostafrancs,False,,6,sale,,,,355000.0,4438.0,87578288,flat,Barcelona,2,False,80.0,good,"Hostafrancs, Barcelona",Piso en Calle de Sant Pere d'Abanto,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4d/1b/be/725315543.jpg,https://www.idealista.com/inmueble/87578288/
47,Calle de la Muga,1,es,,flat,Sants-Montjuïc,True,V299,1,False,False,False,False,True,41.3633112,2.1429893,Barcelona,La Marina del Port,False,,12,sale,,,,125000.0,2273.0,88987042,flat,Barcelona,2,False,55.0,good,"La Marina del Port, Barcelona",Piso en Calle de la Muga,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d5/89/89/725276437.jpg,https://www.idealista.com/inmueble/88987042/
48,"CAN OLIVA, 3",1,es,,flat,Sant Martí,True,canoliva2019,8,False,False,True,False,False,41.4211019,2.2086499,Barcelona,La Verneda i la Pau,False,,16,sale,,,,130000.0,2364.0,87576555,flat,Barcelona,2,True,55.0,good,"La Verneda i la Pau, Barcelona","Piso en CAN OLIVA, 3",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ca/25/4e/725273398.jpg,https://www.idealista.com/inmueble/87576555/
49,barrio La Dreta de l'Eixample,2,es,,flat,Eixample,False,W-02G3K6,bj,False,False,False,False,False,41.3992407,2.1703619,Barcelona,La Dreta de l'Eixample,False,,28,sale,,,,370000.0,3776.0,87576429,flat,Barcelona,1,False,98.0,good,"La Dreta de l'Eixample, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/29/d3/96/755922899.jpg,https://www.idealista.com/inmueble/87576429/
0,barrio El Bon Pastor,3,es,penthouse,flat,Sant Andreu,False,W-024G2L,6,False,False,True,False,False,41.43898,2.1987599,Barcelona,El Bon Pastor,False,,30,sale,True,True,,495000.0,3694.0,87576426,penthouse,Barcelona,3,False,134.0,good,"El Bon Pastor, Barcelona",Ático,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/96/1b/9e/756030420.jpg,https://www.idealista.com/inmueble/87576426/
1,ALCANAR,1,es,penthouse,flat,Ciutat Vella,True,A2946,4,False,False,False,False,False,41.3813187,2.1893325,Barcelona,La Barceloneta,False,,8,sale,,,,150000.0,3947.0,87575833,penthouse,Barcelona,2,False,38.0,good,"La Barceloneta, Barcelona",Ático en ALCANAR,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/63/3a/dd/725257344.jpg,https://www.idealista.com/inmueble/87575833/
2,Ronda del Guinardó,1,es,,flat,Gràcia,True,WEL-826,3,False,False,True,False,False,41.4112318,2.1590248,Barcelona,La Salut,False,,11,sale,,,,285000.0,3654.0,87574868,flat,Barcelona,3,False,78.0,renew,"La Salut, Barcelona",Piso en Ronda del Guinardó,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f2/ea/85/725239088.jpg,https://www.idealista.com/inmueble/87574868/
3,"Calle Rocafort, 140",2,es,,flat,Eixample,True,3º3ª,3,False,False,True,True,False,41.3817979,2.1501685,Barcelona,La Nova Esquerra de l'Eixample,True,False,15,sale,,,,565000.0,5947.0,89012762,flat,Barcelona,3,True,95.0,newdevelopment,"La Nova Esquerra de l'Eixample, Barcelona","Piso en Calle Rocafort, 140",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/29/67/b3/725229748.jpg,https://www.idealista.com/obra-nueva/89012762/
4,"Calle Rocafort, 140",2,es,,flat,Eixample,True,p4 4º4ª,4,False,False,True,True,False,41.3817979,2.1501685,Barcelona,La Nova Esquerra de l'Eixample,True,False,17,sale,,,,510000.0,5795.0,88279358,flat,Barcelona,3,True,88.0,newdevelopment,"La Nova Esquerra de l'Eixample, Barcelona","Piso en Calle Rocafort, 140",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e4/71/1e/725229741.jpg,https://www.idealista.com/obra-nueva/88279358/
5,"Calle Rocafort, 140",2,es,,flat,Eixample,True,p5 5º4ª,5,False,False,True,True,False,41.3817979,2.1501685,Barcelona,La Nova Esquerra de l'Eixample,True,False,19,sale,,,,685000.0,7784.0,88279360,flat,Barcelona,3,True,88.0,newdevelopment,"La Nova Esquerra de l'Eixample, Barcelona","Piso en Calle Rocafort, 140",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f3/f1/3f/725229742.jpg,https://www.idealista.com/obra-nueva/88279360/
6,"Calle Rocafort, 140",2,es,,flat,Eixample,True,p2 2º3ª,2,False,False,True,True,False,41.3817979,2.1501685,Barcelona,La Nova Esquerra de l'Eixample,True,False,17,sale,,,,550000.0,5789.0,88279356,flat,Barcelona,3,True,95.0,newdevelopment,"La Nova Esquerra de l'Eixample, Barcelona","Piso en Calle Rocafort, 140",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/29/67/b3/725229748.jpg,https://www.idealista.com/obra-nueva/88279356/
7,Calle del Repartidor,2,es,duplex,flat,Gràcia,True,3Hv1119-753-IAP,bj,False,False,True,False,False,41.409922,2.1493246,Barcelona,La Salut,False,,13,sale,True,False,24000.0,295000.0,3554.0,87574239,duplex,Barcelona,2,False,83.0,good,"La Salut, Barcelona",Dúplex en Calle del Repartidor,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/99/d8/b5/725223577.jpg,https://www.idealista.com/inmueble/87574239/
8,Calle de Padilla,1,es,,flat,Horta Guinardó,True,4144,,False,False,True,True,False,41.4135772,2.167707,Barcelona,El Baix Guinardó,False,,13,sale,,,,250000.0,4032.0,87573969,flat,Barcelona,3,False,62.0,,"El Baix Guinardó, Barcelona",Piso en Calle de Padilla,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0a/bb/a9/725215587.jpg,https://www.idealista.com/inmueble/87573969/
9,Calle de Padilla,1,es,,flat,Horta Guinardó,True,4143,,False,False,True,True,False,41.4125772,2.170107,Barcelona,El Baix Guinardó,False,,14,sale,,,,265000.0,3533.0,87573968,flat,Barcelona,3,False,75.0,,"El Baix Guinardó, Barcelona",Piso en Calle de Padilla,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fc/c4/21/725215516.jpg,https://www.idealista.com/inmueble/87573968/
10,Calle d'Aragó,1,es,penthouse,flat,Eixample,False,FC003,6,False,False,True,False,False,41.4038593,2.1819407,Barcelona,La Sagrada Família,False,,12,sale,,,,395000.0,7596.0,87573088,penthouse,Barcelona,1,False,52.0,good,"La Sagrada Família, Barcelona",Ático en Calle d'Aragó,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0c/23/72/725192681.jpg,https://www.idealista.com/inmueble/87573088/
11,Calle de Muntaner,1,es,,flat,Eixample,True,MUNTANER,2,False,False,True,False,False,41.3884133,2.1581417,Barcelona,L'Antiga Esquerra de l'Eixample,False,,19,sale,,,,435000.0,5438.0,87571928,flat,Barcelona,3,False,80.0,good,"L'Antiga Esquerra de l'Eixample, Barcelona",Piso en Calle de Muntaner,https://img3.idealista.com/blur/WEB_LISTING/270/id.pro.es.image.master/1d/14/94/757077644.jpg,https://www.idealista.com/inmueble/87571928/
12,Calle dels Cavallers,7,es,,chalet,Les Corts,False,4139,,False,False,,False,False,41.3903437,2.1087066,Barcelona,Pedralbes,False,,35,sale,True,True,,5500000.0,7925.0,87571834,chalet,Barcelona,6,False,694.0,,"Pedralbes, Barcelona",Chalet en Calle dels Cavallers,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9d/d5/bb/725160283.jpg,https://www.idealista.com/inmueble/87571834/
13,"Calle de Sant Pere Mitjà, 26",1,es,,flat,Ciutat Vella,True,BVGH0236,5,False,False,False,False,True,41.3880278,2.1776273,Barcelona,Sant Pere - Santa Caterina i la Ribera,False,,19,sale,,,,262000.0,4679.0,87571634,flat,Barcelona,3,True,56.0,good,"Sant Pere - Santa Caterina i la Ribera, Barcelona","Piso en Calle de Sant Pere Mitjà, 26",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/eb/49/ae/725148541.jpg,https://www.idealista.com/inmueble/87571634/
14,Calle de Calàbria,1,es,,flat,Eixample,True,,1,False,False,True,False,False,41.3858119,2.1457095,Barcelona,La Nova Esquerra de l'Eixample,False,,29,sale,,,,236000.0,3371.0,87571253,flat,Barcelona,1,False,70.0,good,"La Nova Esquerra de l'Eixample, Barcelona",Piso en Calle de Calàbria,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b5/04/7f/725142370.jpg,https://www.idealista.com/inmueble/87571253/
15,"REPARTIDOR, 8",2,es,duplex,flat,Gràcia,False,BVGH0234,bj,False,False,False,False,True,41.410622,2.1497246,Barcelona,La Salut,False,,16,sale,,,,345000.0,3670.0,87570549,duplex,Barcelona,2,True,94.0,good,"La Salut, Barcelona","Dúplex en REPARTIDOR, 8",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1e/7f/8e/725122267.jpg,https://www.idealista.com/inmueble/87570549/
16,"RDA DEL GUINARDO, 27",2,es,,flat,Horta Guinardó,True,BVGH0232,3,False,False,True,False,True,41.41232,2.16372,Barcelona,El Baix Guinardó,False,,17,sale,,,,320000.0,3678.0,87568933,flat,Barcelona,4,True,87.0,renew,"El Baix Guinardó, Barcelona","Piso en RDA DEL GUINARDO, 27",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ed/ff/de/725083420.jpg,https://www.idealista.com/inmueble/87568933/
17,barrio La Dreta de l'Eixample,2,es,,flat,Eixample,True,VB1911001,4,False,False,True,True,True,41.3971237,2.1643939,Barcelona,La Dreta de l'Eixample,False,,47,sale,,,,1600000.0,9249.0,87568492,flat,Barcelona,3,False,173.0,good,"La Dreta de l'Eixample, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5f/8b/ab/761767272.jpg,https://www.idealista.com/inmueble/87568492/
18,"marina, 137",1,es,,flat,Eixample,True,AP1918,3,False,False,False,True,True,41.3969706,2.1836174,Barcelona,El Fort Pienc,False,,12,sale,,,,230000.0,5111.0,87566641,flat,Barcelona,1,True,45.0,good,"El Fort Pienc, Barcelona","Piso en marina, 137",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/11/82/55/725018993.jpg,https://www.idealista.com/inmueble/87566641/
19,barrio Sant Gervasi - Galvany,3,es,,flat,Sarrià-Sant Gervasi,True,2019_73,3,False,False,True,True,False,41.3941585,2.1419785,Barcelona,Sant Gervasi - Galvany,False,,78,sale,,,,1290000.0,5099.0,87566318,flat,Barcelona,5,False,253.0,good,"Sant Gervasi - Galvany, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/de/6a/57/747920673.jpg,https://www.idealista.com/inmueble/87566318/
20,barrio Sant Gervasi - Galvany,3,es,,flat,Sarrià-Sant Gervasi,True,2019_67,6,False,False,True,True,False,41.3955592,2.1426241,Barcelona,Sant Gervasi - Galvany,False,,5,sale,,,,998000.0,5253.0,87566317,flat,Barcelona,5,False,190.0,renew,"Sant Gervasi - Galvany, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1e/15/28/757393648.jpg,https://www.idealista.com/inmueble/87566317/
21,barrio El Raval,2,es,duplex,flat,Ciutat Vella,False,ROH00326,bj,False,False,False,True,False,41.3805307,2.1666722,Barcelona,El Raval,False,,25,sale,,,,520000.0,3059.0,87565876,duplex,Barcelona,2,False,170.0,good,"El Raval, Barcelona",Dúplex,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/94/8f/6a/728393012.jpg,https://www.idealista.com/inmueble/87565876/
22,Escorial,2,es,,flat,Gràcia,True,3636,1,False,False,True,False,True,41.4092016,2.1587664,Barcelona,El Camp d'En Grassot i Gràcia Nova,False,,21,sale,,,,349000.0,3878.0,29369498,flat,Barcelona,4,False,90.0,good,"El Camp d'En Grassot i Gràcia Nova, Barcelona",Piso en Escorial,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/84/97/1c/84854067.jpg,https://www.idealista.com/inmueble/29369498/
23,"Calle Maresme, 272",1,es,,flat,Sant Martí,True,BZMAR272,8,False,False,True,False,True,41.4223978,2.2024375,Barcelona,La Verneda i la Pau,False,,20,sale,,,,250000.0,2632.0,87561582,flat,Barcelona,3,True,95.0,good,"La Verneda i la Pau, Barcelona","Piso en Calle Maresme, 272",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c2/51/a2/724866080.jpg,https://www.idealista.com/inmueble/87561582/
24,"Calle Casanova, 111",2,es,,flat,Eixample,True,CASANOVA - BARCELONA,3,False,False,True,False,False,41.3876199,2.1556484,Barcelona,L'Antiga Esquerra de l'Eixample,False,,21,sale,,,,497000.0,3823.0,87560080,flat,Barcelona,4,True,130.0,good,"L'Antiga Esquerra de l'Eixample, Barcelona","Piso en Calle Casanova, 111",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/78/a5/bb/724810749.jpg,https://www.idealista.com/inmueble/87560080/
25,Avenida de Josep Tarradellas,1,es,,flat,Eixample,True,471,4,False,False,True,True,True,41.3906477,2.1434176,Barcelona,L'Antiga Esquerra de l'Eixample,False,,18,sale,,,,590000.0,8082.0,87558477,flat,Barcelona,2,False,73.0,good,"L'Antiga Esquerra de l'Eixample, Barcelona",Piso en Avenida de Josep Tarradellas,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f0/61/c9/724772879.jpg,https://www.idealista.com/inmueble/87558477/
26,Avenida de la República Argentina,1,es,,flat,Sarrià-Sant Gervasi,True,455,3,False,False,True,True,True,41.4126749,2.1361493,Barcelona,El Putxet i el Farró,False,,37,sale,,,,390000.0,3900.0,87558073,flat,Barcelona,3,False,100.0,good,"El Putxet i el Farró, Barcelona",Piso en Avenida de la República Argentina,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a5/ea/b4/724761323.jpg,https://www.idealista.com/inmueble/87558073/
27,"Plaza de la Universidad, 11",2,es,penthouse,flat,Eixample,True,R-593,5,False,False,True,True,False,41.3861838,2.1647175,Barcelona,La Dreta de l'Eixample,False,,29,sale,,,,450000.0,6429.0,87557741,penthouse,Barcelona,2,True,70.0,good,"La Dreta de l'Eixample, Barcelona","Ático en Plaza de la Universidad, 11",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/89/af/76/724751799.jpg,https://www.idealista.com/inmueble/87557741/
28,"Calle de Roger, 15",1,es,duplex,flat,Sants-Montjuïc,True,GDH-009,bj,False,False,True,False,False,41.3767575,2.1264988,Barcelona,Sants - Badal,False,,17,sale,,,,250000.0,4032.0,84045352,duplex,Barcelona,1,True,62.0,good,"Sants - Badal, Barcelona","Dúplex en Calle de Roger, 15",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a7/94/7a/630660537.jpg,https://www.idealista.com/inmueble/84045352/
29,Calle del Repartidor,2,es,duplex,flat,Gràcia,True,GDH-1005,bj,False,False,True,True,False,41.4094813,2.1480509,Barcelona,La Salut,False,,14,sale,True,False,15000.0,380000.0,4130.0,84581192,duplex,Barcelona,0,False,92.0,good,"La Salut, Barcelona",Dúplex en Calle del Repartidor,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/82/55/3a/642274947.jpg,https://www.idealista.com/inmueble/84581192/
30,"Calle del Taulat, 46",2,es,,flat,Sant Martí,True,GDH-029,1,False,False,True,True,False,41.3990349,2.2052712,Barcelona,El Poblenou,False,,7,sale,,,,690000.0,6900.0,84914067,flat,Barcelona,3,True,100.0,good,"El Poblenou, Barcelona","Piso en Calle del Taulat, 46",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a1/ee/1d/649967370.jpg,https://www.idealista.com/inmueble/84914067/
31,"Calle del Taulat, 46",3,es,semidetachedHouse,chalet,Sant Martí,False,GDH-033,,False,False,,False,False,41.3990349,2.2052712,Barcelona,El Poblenou,False,,8,sale,,,,1100000.0,5288.0,85024594,chalet,Barcelona,4,True,208.0,good,"El Poblenou, Barcelona","Chalet pareado en Calle del Taulat, 46",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3f/41/10/754474720.jpg,https://www.idealista.com/inmueble/85024594/
32,Calle del Taulat,2,es,,flat,Sant Martí,True,GDH-034,3,False,False,True,True,False,41.3995349,2.2040712,Barcelona,El Poblenou,False,,8,sale,,,,750000.0,7009.0,85640314,flat,Barcelona,3,False,107.0,good,"El Poblenou, Barcelona",Piso en Calle del Taulat,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/84/8a/91/754474685.jpg,https://www.idealista.com/inmueble/85640314/
33,Calle del Repartidor,1,es,duplex,flat,Gràcia,True,GDH-040,bj,False,False,True,True,False,41.4084813,2.1477509,Barcelona,La Salut,False,,10,sale,True,False,15000.0,350000.0,4268.0,85308359,duplex,Barcelona,0,False,82.0,good,"La Salut, Barcelona",Dúplex en Calle del Repartidor,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f0/a3/2b/744579092.jpg,https://www.idealista.com/inmueble/85308359/
34,"Calle del Repartidor, 3",3,es,duplex,flat,Gràcia,True,GDH-038,1,False,False,True,True,False,41.4103813,2.1497509,Barcelona,La Salut,False,,32,sale,True,False,15000.0,760000.0,4691.0,84989539,duplex,Barcelona,4,True,162.0,good,"La Salut, Barcelona","Dúplex en Calle del Repartidor, 3",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/86/bb/04/725961098.jpg,https://www.idealista.com/inmueble/84989539/
35,barrio El Raval,2,es,,flat,Ciutat Vella,False,HAB_10077-DM,2,False,False,True,False,False,41.382259,2.1726798,Barcelona,El Raval,False,,5,sale,,,,480000.0,4486.0,87554659,flat,Barcelona,4,False,107.0,,"El Raval, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9b/be/2a/763784893.jpg,https://www.idealista.com/inmueble/87554659/
36,barrio La Dreta de l'Eixample,3,es,,flat,Eixample,False,CMP0239,2,False,False,True,False,False,41.3944807,2.1643262,Barcelona,La Dreta de l'Eixample,False,,23,sale,,,,1150000.0,6609.0,87554220,flat,Barcelona,4,False,174.0,good,"La Dreta de l'Eixample, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/59/b5/05/735671476.jpg,https://www.idealista.com/inmueble/87554220/
37,barrio La Sagrada Família,1,es,penthouse,flat,Eixample,True,5027,9,False,False,True,False,False,41.407512,2.1733936,Barcelona,La Sagrada Família,False,,15,sale,,,,415000.0,3915.0,87554195,penthouse,Barcelona,3,False,106.0,good,"La Sagrada Família, Barcelona",Ático,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/52/49/c1/724625430.jpg,https://www.idealista.com/inmueble/87554195/
38,barrio El Camp d'En Grassot i Gràcia Nova,2,es,,flat,Gràcia,False,W-02HBXN,4,False,False,True,False,False,41.407736,2.1673068,Barcelona,El Camp d'En Grassot i Gràcia Nova,False,,13,sale,,,,360000.0,3529.0,87554156,flat,Barcelona,3,False,102.0,good,"El Camp d'En Grassot i Gràcia Nova, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8b/35/3b/756020266.jpg,https://www.idealista.com/inmueble/87554156/
39,barrio Les Corts,1,es,,flat,Les Corts,True,233110,1,False,False,True,True,False,41.3868054,2.1275984,Barcelona,Les Corts,False,,20,sale,,,,267000.0,4944.0,87553912,flat,Barcelona,1,False,54.0,good,"Les Corts, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dc/1c/e0/732350704.jpg,https://www.idealista.com/inmueble/87553912/
40,barrio Sant Gervasi - Galvany,2,es,penthouse,flat,Sarrià-Sant Gervasi,True,218503,6,True,False,True,True,False,41.3972809,2.1515149,Barcelona,Sant Gervasi - Galvany,False,,30,sale,,,,895000.0,4735.0,83667052,penthouse,Barcelona,5,False,189.0,renew,"Sant Gervasi - Galvany, Barcelona",Ático,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b1/83/df/763098930.jpg,https://www.idealista.com/inmueble/83667052/
41,Calle de Lope de Vega,2,es,,flat,Sant Martí,True,002509,2,False,False,True,False,False,41.4054684,2.2048052,Barcelona,El Poblenou,False,,21,sale,True,True,,495000.0,4806.0,87553749,flat,Barcelona,3,False,103.0,good,"El Poblenou, Barcelona",Piso en Calle de Lope de Vega,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/55/ca/5d/724615226.jpg,https://www.idealista.com/inmueble/87553749/
42,Avenida de Josep Tarradellas,2,es,,flat,Eixample,True,VK0564,1,False,False,True,False,False,41.3913477,2.1459176,Barcelona,L'Antiga Esquerra de l'Eixample,False,,30,sale,,,,740000.0,8043.0,87553210,flat,Barcelona,2,False,92.0,good,"L'Antiga Esquerra de l'Eixample, Barcelona",Piso en Avenida de Josep Tarradellas,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8a/75/8f/750400003.jpg,https://www.idealista.com/inmueble/87553210/
43,Calle de València,1,es,,flat,Eixample,False,S3174,7,False,False,True,False,True,41.4083052,2.1831744,Barcelona,La Sagrada Família,False,,52,sale,,,,389900.0,4332.0,87552487,flat,Barcelona,3,False,90.0,good,"La Sagrada Família, Barcelona",Piso en Calle de València,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/84/fb/64/757482790.jpg,https://www.idealista.com/inmueble/87552487/
44,Calle de Sagués,1,es,,flat,Sarrià-Sant Gervasi,False,BCN10963V,1,False,False,True,False,True,41.395033,2.1426292,Barcelona,Sant Gervasi - Galvany,False,,16,sale,,,,549000.0,6459.0,87552447,flat,Barcelona,3,False,85.0,renew,"Sant Gervasi - Galvany, Barcelona",Piso en Calle de Sagués,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9c/fe/4c/724554250.jpg,https://www.idealista.com/inmueble/87552447/
