index,address,bathrooms,country,detailedType.subTypology,detailedType.typology,district,exterior,externalReference,floor,has360,has3DTour,hasLift,hasPlan,hasVideo,latitude,longitude,municipality,neighborhood,newDevelopment,newDevelopmentFinished,numPhotos,operation,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,price,priceByArea,propertyCode,propertyType,province,rooms,showAddress,size,status,suggestedTexts.subtitle,suggestedTexts.title,thumbnail,url
42,Calle de Ramon Turró,2,es,duplex,flat,Sant Martí,True,1585-FA,1,False,False,False,False,True,41.4070969,2.2107894,Barcelona,Diagonal Mar i el Front Marítim del Poblenou,False,,0,sale,,,,590000.0,4538.0,88650193,duplex,Barcelona,3,False,130.0,good,"Diagonal Mar i el Front Marítim del Poblenou, Barcelona",Dúplex en Calle de Ramon Turró,,https://www.idealista.com/inmueble/88650193/
43,barrio El Besòs,1,es,,flat,Sant Martí,True,G-39,1,False,False,False,False,False,41.4152737,2.2186737,Barcelona,El Besòs,False,,35,sale,,,,125000.0,2404.0,88649556,flat,Barcelona,3,False,52.0,good,"El Besòs, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/27/f3/cd/751859510.jpg,https://www.idealista.com/inmueble/88649556/
44,Calle de Josep Pla,1,es,,flat,Sant Martí,True,vb1909010,11,False,False,True,True,True,41.4075541,2.2161861,Barcelona,Diagonal Mar i el Front Marítim del Poblenou,False,,33,sale,True,True,,595000.0,7438.0,88650004,flat,Barcelona,2,False,80.0,good,"Diagonal Mar i el Front Marítim del Poblenou, Barcelona",Piso en Calle de Josep Pla,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/91/cf/38/751869466.jpg,https://www.idealista.com/inmueble/88650004/
45,Calle 26 de Gener de 1641,1,es,,flat,Sants-Montjuïc,True,0B060,3,False,False,True,False,True,41.3751207,2.1434964,Barcelona,Hostafrancs,False,,7,sale,,,,239000.0,2747.0,88650121,flat,Barcelona,4,False,87.0,renew,"Hostafrancs, Barcelona",Piso en Calle 26 de Gener de 1641,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cf/9a/6b/751871868.jpg,https://www.idealista.com/inmueble/88650121/
46,monturiol,2,es,,flat,Sant Martí,True,,2,False,False,True,False,False,41.4094062,2.1947645,Barcelona,El Clot,False,,8,sale,,,,320000.0,3368.0,88650025,flat,Barcelona,3,False,95.0,renew,"El Clot, Barcelona",Piso en monturiol,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/24/1d/c1/751869454.jpg,https://www.idealista.com/inmueble/88650025/
47,Calle de Ricardo Villa,3,es,,flat,Sarrià-Sant Gervasi,True,RV2,2,False,False,True,False,True,41.3936606,2.1298902,Barcelona,Les Tres Torres,False,,19,sale,True,True,,880000.0,6241.0,88649860,flat,Barcelona,3,False,141.0,good,"Les Tres Torres, Barcelona",Piso en Calle de Ricardo Villa,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6e/d0/c7/751867718.jpg,https://www.idealista.com/inmueble/88649860/
48,Calle de Rocafort,2,es,,flat,Eixample,True,20200212ROC 5-1,5,False,False,True,True,False,41.3772757,2.1572225,Barcelona,Sant Antoni,False,,8,sale,,,,590000.0,7564.0,88649777,flat,Barcelona,3,False,78.0,good,"Sant Antoni, Barcelona",Piso en Calle de Rocafort,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/09/a4/15/751864036.jpg,https://www.idealista.com/inmueble/88649777/
49,purissima concepcio,1,es,,flat,Sants-Montjuïc,True,234374,1,False,False,False,False,False,41.370381,2.1605808,Barcelona,El Poble Sec - Parc de Montjuïc,False,,9,sale,,,,199800.0,3770.0,88649939,flat,Barcelona,2,False,53.0,good,"El Poble Sec - Parc de Montjuïc, Barcelona",Piso en purissima concepcio,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fd/4a/a5/751867441.jpg,https://www.idealista.com/inmueble/88649939/
0,Passatge Marçal,1,es,,flat,Sants-Montjuïc,True,1681-FA,5,False,False,True,False,True,41.3664442,2.1352794,Barcelona,La Bordeta,False,,0,sale,,,,290000.0,3452.0,88649917,flat,Barcelona,3,False,84.0,good,"La Bordeta, Barcelona",Piso en Passatge Marçal,,https://www.idealista.com/inmueble/88649917/
1,Calle d'Anna Maria Martinez,2,es,,flat,Horta Guinardó,True,vj.martinez,3,False,False,True,False,False,41.419311,2.1778984,Barcelona,El Guinardó,False,,18,sale,,,,349000.0,3635.0,88649922,flat,Barcelona,3,False,96.0,good,"El Guinardó, Barcelona",Piso en Calle d'Anna Maria Martinez,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/77/d2/c3/751867472.jpg,https://www.idealista.com/inmueble/88649922/
2,Calle del Poeta Cabanyes,1,es,,flat,Sants-Montjuïc,True,,4,False,False,True,False,False,41.3723829,2.1666434,Barcelona,El Poble Sec - Parc de Montjuïc,False,,13,sale,,,,289000.0,3705.0,88649839,flat,Barcelona,3,False,78.0,good,"El Poble Sec - Parc de Montjuïc, Barcelona",Piso en Calle del Poeta Cabanyes,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/67/15/8e/751864962.jpg,https://www.idealista.com/inmueble/88649839/
3,barrio El Camp de l'Arpa del Clot,1,es,,flat,Sant Martí,True,FR-275M-26,1,False,False,True,False,False,41.4093702,2.1860677,Barcelona,El Camp de l'Arpa del Clot,False,,21,sale,,,,275000.0,2696.0,88649739,flat,Barcelona,4,False,102.0,renew,"El Camp de l'Arpa del Clot, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ca/32/dc/751863327.jpg,https://www.idealista.com/inmueble/88649739/
4,Avenida de Pau Casals,2,es,,flat,Sarrià-Sant Gervasi,True,pc,1,False,False,True,False,False,41.3915037,2.1427766,Barcelona,Sant Gervasi - Galvany,False,,20,sale,,,,995000.0,4950.0,88649721,flat,Barcelona,4,False,201.0,renew,"Sant Gervasi - Galvany, Barcelona",Piso en Avenida de Pau Casals,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/49/85/24/751862929.jpg,https://www.idealista.com/inmueble/88649721/
5,barrio El Fort Pienc,1,es,,flat,Eixample,False,9332-F,6,False,False,True,False,False,41.3979122,2.1861673,Barcelona,El Fort Pienc,False,,24,sale,,,,299000.0,3738.0,88649722,flat,Barcelona,4,False,80.0,good,"El Fort Pienc, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f1/42/48/751862473.jpg,https://www.idealista.com/inmueble/88649722/
6,Calle de Còrsega,2,es,,flat,Eixample,True,Vt cor,8,False,False,True,False,False,41.384531,2.1419363,Barcelona,La Nova Esquerra de l'Eixample,False,,20,sale,,,,470000.0,5875.0,88649594,flat,Barcelona,2,False,80.0,good,"La Nova Esquerra de l'Eixample, Barcelona",Piso en Calle de Còrsega,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/33/9b/dd/751860437.jpg,https://www.idealista.com/inmueble/88649594/
7,Calle de Bacardí,1,es,independantHouse,chalet,Sants-Montjuïc,False,100068,,False,False,,False,False,41.3732814,2.1285803,Barcelona,Sants - Badal,False,,17,sale,,,,270000.0,1688.0,88649218,chalet,Barcelona,2,False,160.0,renew,"Sants - Badal, Barcelona",Casa independiente en Calle de Bacardí,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a8/a8/13/751853226.jpg,https://www.idealista.com/inmueble/88649218/
8,Agustina Zaragoza,2,es,,flat,Les Corts,True,Agus5,5,False,False,True,False,True,41.3927521,2.1343035,Barcelona,Les Corts,False,,23,sale,True,True,,775000.0,5132.0,88649465,flat,Barcelona,3,False,151.0,good,"Les Corts, Barcelona",Piso en Agustina Zaragoza,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/68/cb/a4/751857159.jpg,https://www.idealista.com/inmueble/88649465/
9,Calle de l'Arc de Sant Martí,4,es,terracedHouse,chalet,Horta Guinardó,False,CasaHorta_,,False,False,,False,False,41.423613,2.1705801,Barcelona,El Guinardó,False,,43,sale,True,True,,695000.0,3564.0,88649358,chalet,Barcelona,4,False,195.0,good,"El Guinardó, Barcelona",Chalet adosado en Calle de l'Arc de Sant Martí,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a5/9d/2d/751855421.jpg,https://www.idealista.com/inmueble/88649358/
10,Plaza dels Germans Serra,1,es,,flat,Sant Martí,True,VRAMELE,7,False,False,True,False,True,41.4168362,2.2148799,Barcelona,El Besòs,False,,14,sale,,,,189500.0,2669.0,88649449,flat,Barcelona,3,False,71.0,good,"El Besòs, Barcelona",Piso en Plaza dels Germans Serra,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/47/35/55/751857303.jpg,https://www.idealista.com/inmueble/88649449/
11,Calle del Poeta Cabanyes,1,es,,flat,Sants-Montjuïc,False,62055,,False,False,True,False,False,41.3737646,2.1663086,Barcelona,El Poble Sec - Parc de Montjuïc,False,,13,sale,,,,269500.0,3593.0,88649463,flat,Barcelona,3,False,75.0,,"El Poble Sec - Parc de Montjuïc, Barcelona",Piso en Calle del Poeta Cabanyes,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f2/1e/02/751857550.jpg,https://www.idealista.com/inmueble/88649463/
12,Calle de Gènova,1,es,,flat,Horta Guinardó,False,TDRGEN,1,False,False,False,False,True,41.4185884,2.169516,Barcelona,El Guinardó,False,,25,sale,,,,166000.0,2213.0,87525070,flat,Barcelona,3,False,75.0,renew,"El Guinardó, Barcelona",Piso en Calle de Gènova,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6d/9e/37/723814029.jpg,https://www.idealista.com/inmueble/87525070/
13,Calle de Concepción Arenal,1,es,,flat,Sant Andreu,True,CR-PATIO-CA,bj,False,False,True,False,False,41.4238377,2.1850094,Barcelona,La Sagrera,False,,17,sale,,,,187500.0,2534.0,88649097,flat,Barcelona,2,False,74.0,good,"La Sagrera, Barcelona",Piso en Calle de Concepción Arenal,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/06/a0/e3/751852172.jpg,https://www.idealista.com/inmueble/88649097/
14,Paseo de Manuel Girona,2,es,,flat,Les Corts,True,PMG4,4,False,False,True,False,False,41.3924762,2.1259475,Barcelona,Pedralbes,False,,27,sale,True,True,,680000.0,5667.0,88649188,flat,Barcelona,3,False,120.0,good,"Pedralbes, Barcelona",Piso en Paseo de Manuel Girona,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/eb/51/73/751852414.jpg,https://www.idealista.com/inmueble/88649188/
15,"Florencia, 7",2,es,,flat,Horta Guinardó,True,,1,False,False,True,False,True,41.4184737,2.1711524,Barcelona,El Guinardó,False,,20,sale,,,,268000.0,3622.0,88648815,flat,Barcelona,3,True,74.0,good,"El Guinardó, Barcelona","Piso en Florencia, 7",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a0/c6/0e/751844200.jpg,https://www.idealista.com/inmueble/88648815/
16,Calle del Doctor Giné i Partagàs,1,es,,flat,Ciutat Vella,True,,bj,False,False,False,False,False,41.3807396,2.192425,Barcelona,La Barceloneta,False,,13,sale,,,,163000.0,4939.0,88648315,flat,Barcelona,2,False,33.0,good,"La Barceloneta, Barcelona",Piso en Calle del Doctor Giné i Partagàs,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/77/7e/a9/751851273.jpg,https://www.idealista.com/inmueble/88648315/
17,Calle de Francesc Carbonell,3,es,,flat,Sarrià-Sant Gervasi,True,,4,False,False,True,False,False,41.3931342,2.1248302,Barcelona,Sarrià,False,,45,sale,True,True,,1400000.0,7000.0,88649084,flat,Barcelona,5,False,200.0,good,"Sarrià, Barcelona",Piso en Calle de Francesc Carbonell,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/84/87/55/751850203.jpg,https://www.idealista.com/inmueble/88649084/
18,FELIPE II,1,es,,flat,Sant Andreu,True,TDRPONT,2,False,False,True,False,True,41.4193677,2.1869502,Barcelona,Navas,False,,11,sale,,,,238900.0,2986.0,88648803,flat,Barcelona,4,False,80.0,good,"Navas, Barcelona",Piso en FELIPE II,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6c/8b/27/751844490.jpg,https://www.idealista.com/inmueble/88648803/
19,barrio El Besòs,1,es,,flat,Sant Martí,True,N-80,3,False,False,False,False,False,41.4178016,2.2180568,Barcelona,El Besòs,False,,27,sale,,,,97000.0,1796.0,88648511,flat,Barcelona,2,False,54.0,good,"El Besòs, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/18/7f/47/751842243.jpg,https://www.idealista.com/inmueble/88648511/
20,Pau Alsina,2,es,,flat,Gràcia,True,100070,2,False,False,True,False,False,41.4121389,2.1625041,Barcelona,El Camp d'En Grassot i Gràcia Nova,False,,24,sale,,,,405000.0,4355.0,88648870,flat,Barcelona,4,False,93.0,good,"El Camp d'En Grassot i Gràcia Nova, Barcelona",Piso en Pau Alsina,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1d/4e/31/751845412.jpg,https://www.idealista.com/inmueble/88648870/
21,meridiana,1,es,penthouse,flat,Sant Andreu,True,FELIPE18,9,False,False,True,False,False,41.4179544,2.1874422,Barcelona,Navas,False,,28,sale,,,,438000.0,4921.0,88648636,penthouse,Barcelona,3,False,89.0,good,"Navas, Barcelona",Ático en meridiana,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a1/f7/92/751840949.jpg,https://www.idealista.com/inmueble/88648636/
22,Paseo de Montjuic,1,es,,flat,Sants-Montjuïc,True,V280PM22,2,False,False,True,True,False,41.3736485,2.1711974,Barcelona,El Poble Sec - Parc de Montjuïc,False,,20,sale,,,,269000.0,3685.0,88648387,flat,Barcelona,3,False,73.0,good,"El Poble Sec - Parc de Montjuïc, Barcelona",Piso en Paseo de Montjuic,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bf/b1/92/751836364.jpg,https://www.idealista.com/inmueble/88648387/
23,MIRALLERS,2,es,,flat,Ciutat Vella,True,R-608b,5,False,False,True,True,False,41.3846309,2.1799517,Barcelona,Sant Pere - Santa Caterina i la Ribera,False,,28,sale,,,,730000.0,5573.0,88648526,flat,Barcelona,4,False,131.0,good,"Sant Pere - Santa Caterina i la Ribera, Barcelona",Piso en MIRALLERS,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7f/f7/59/751838612.jpg,https://www.idealista.com/inmueble/88648526/
24,"Aguilar, 41",4,es,terracedHouse,chalet,Horta Guinardó,False,CasaAguilar_,,False,False,,False,False,41.4256773,2.1691394,Barcelona,La Font d'En Fargues,False,,43,sale,True,True,,695000.0,3564.0,88648412,chalet,Barcelona,4,True,195.0,good,"La Font d'En Fargues, Barcelona","Chalet adosado en Aguilar, 41",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e2/27/e8/751836636.jpg,https://www.idealista.com/inmueble/88648412/
25,"Salvador, 20",1,es,,flat,Ciutat Vella,True,,2,False,False,False,False,False,41.3782012,2.1649367,Barcelona,El Raval,False,,25,sale,,,,129000.0,2580.0,88648367,flat,Barcelona,2,True,50.0,renew,"El Raval, Barcelona","Piso en Salvador, 20",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ee/d4/44/751835649.jpg,https://www.idealista.com/inmueble/88648367/
26,barrio Hostafrancs,2,es,,flat,Sants-Montjuïc,False,V0101S,1,False,False,True,False,False,41.378189,2.1446276,Barcelona,Hostafrancs,False,,31,sale,,,,285000.0,3904.0,87252416,flat,Barcelona,2,False,73.0,good,"Hostafrancs, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/02/0a/4a/715907504.jpg,https://www.idealista.com/inmueble/87252416/
27,Calle de Aragón,1,es,,flat,Eixample,True,MASFARA,2,False,False,True,False,True,41.4058014,2.1773649,Barcelona,La Sagrada Família,False,,19,sale,,,,259000.0,3700.0,88648278,flat,Barcelona,3,False,70.0,good,"La Sagrada Família, Barcelona",Piso en Calle de Aragón,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/84/4d/e2/751834153.jpg,https://www.idealista.com/inmueble/88648278/
28,Calle dels Madrazo,2,es,,flat,Sarrià-Sant Gervasi,True,019260,en,False,False,True,True,False,41.3992437,2.1458897,Barcelona,Sant Gervasi - Galvany,False,,25,sale,,,,620000.0,4806.0,88648436,flat,Barcelona,3,False,129.0,good,"Sant Gervasi - Galvany, Barcelona",Piso en Calle dels Madrazo,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ed/65/b7/751837048.jpg,https://www.idealista.com/inmueble/88648436/
29,lepant,1,es,,flat,Eixample,True,1002202005,1,False,False,True,False,False,41.4027133,2.1803009,Barcelona,El Fort Pienc,False,,19,sale,,,,285000.0,3167.0,88627852,flat,Barcelona,3,False,90.0,good,"El Fort Pienc, Barcelona",Piso en lepant,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d1/51/0a/751318654.jpg,https://www.idealista.com/inmueble/88627852/
30,barrio El Raval,2,es,,flat,Ciutat Vella,False,VI-000-030-679-787,,False,False,,True,False,41.378763,2.1635934,Barcelona,El Raval,False,,14,sale,,,,202000.0,3258.0,88648249,flat,Barcelona,3,False,62.0,,"El Raval, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/69/e7/26/751833128.jpg,https://www.idealista.com/inmueble/88648249/
31,"Calle d'En Fontrodona, 25",1,es,,flat,Sants-Montjuïc,False,V205F25,1,False,False,False,True,False,41.3730115,2.1670695,Barcelona,El Poble Sec - Parc de Montjuïc,False,,21,sale,,,,208000.0,4727.0,88648094,flat,Barcelona,1,True,44.0,good,"El Poble Sec - Parc de Montjuïc, Barcelona","Piso en Calle d'En Fontrodona, 25",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/94/1d/f5/751830615.jpg,https://www.idealista.com/inmueble/88648094/
32,Calle de Portugalete,1,es,,flat,Sants-Montjuïc,True,MARTIN,3,False,False,False,False,True,41.3737937,2.1416351,Barcelona,Hostafrancs,False,,16,sale,,,,199000.0,2653.0,88647989,flat,Barcelona,3,False,75.0,good,"Hostafrancs, Barcelona",Piso en Calle de Portugalete,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/50/46/2a/751828366.jpg,https://www.idealista.com/inmueble/88647989/
33,"Gran Via de les Corts Catalanes, 435",1,es,,flat,Eixample,True,,5,False,False,True,False,False,41.3785286,2.1531389,Barcelona,La Nova Esquerra de l'Eixample,False,,16,sale,,,,570000.0,3750.0,88647999,flat,Barcelona,3,True,152.0,renew,"La Nova Esquerra de l'Eixample, Barcelona","Piso en Gran Via de les Corts Catalanes, 435",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9a/dd/84/751828584.jpg,https://www.idealista.com/inmueble/88647999/
34,"Calle de Sant Quintí, 52",2,es,,flat,Horta Guinardó,True,428,1,False,False,True,False,False,41.4141949,2.177306,Barcelona,El Guinardó,False,,16,sale,True,True,,550000.0,5288.0,88647954,flat,Barcelona,4,True,104.0,good,"El Guinardó, Barcelona","Piso en Calle de Sant Quintí, 52",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/64/e2/08/751827475.jpg,https://www.idealista.com/inmueble/88647954/
35,barrio La Nova Esquerra de l'Eixample,1,es,penthouse,flat,Eixample,True,02-611R,8,False,False,True,False,True,41.3900682,2.1458343,Barcelona,La Nova Esquerra de l'Eixample,False,,25,sale,True,False,10000.0,540000.0,6750.0,88647867,penthouse,Barcelona,3,False,80.0,good,"La Nova Esquerra de l'Eixample, Barcelona",Ático,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0a/1f/b8/751825721.jpg,https://www.idealista.com/inmueble/88647867/
36,barrio Sant Gervasi - Galvany,3,es,,flat,Sarrià-Sant Gervasi,True,BCN06325,1,False,False,True,False,False,41.3949636,2.1513745,Barcelona,Sant Gervasi - Galvany,False,,22,sale,,,,1095000.0,5264.0,88647871,flat,Barcelona,4,False,208.0,good,"Sant Gervasi - Galvany, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/33/c4/e1/751825923.jpg,https://www.idealista.com/inmueble/88647871/
37,Calle del Pantà de Tremp,2,es,,flat,Horta Guinardó,True,FBO 589,bj,False,False,True,False,False,41.4246753,2.1530004,Barcelona,El Carmel,False,,17,sale,,,,180000.0,2022.0,88647850,flat,Barcelona,4,False,89.0,good,"El Carmel, Barcelona",Piso en Calle del Pantà de Tremp,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f7/6b/1e/751825372.jpg,https://www.idealista.com/inmueble/88647850/
38,"gran via de les corts catalanes, 669",2,es,,flat,Eixample,True,,5,False,False,True,False,False,41.3960966,2.176688,Barcelona,La Dreta de l'Eixample,False,,23,sale,,,,640000.0,4076.0,88647756,flat,Barcelona,4,True,157.0,good,"La Dreta de l'Eixample, Barcelona","Piso en gran via de les corts catalanes, 669",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f9/44/c8/751823864.jpg,https://www.idealista.com/inmueble/88647756/
39,Calle del Dos de Maig,1,es,,flat,Eixample,True,SP-5,3,False,False,False,False,True,41.4074085,2.1782954,Barcelona,La Sagrada Família,False,,25,sale,,,,275000.0,3438.0,88647706,flat,Barcelona,2,False,80.0,good,"La Sagrada Família, Barcelona",Piso en Calle del Dos de Maig,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/58/68/e3/751822713.jpg,https://www.idealista.com/inmueble/88647706/
40,Calle Aragó,2,es,,flat,Eixample,True,CR1302,4,True,False,True,False,False,41.405917,2.1838227,Barcelona,La Sagrada Família,False,,28,sale,,,,385000.0,4425.0,88647658,flat,Barcelona,4,False,87.0,good,"La Sagrada Família, Barcelona",Piso en Calle Aragó,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1f/a5/76/751821600.jpg,https://www.idealista.com/inmueble/88647658/
41,barrio El Fort Pienc,2,es,,flat,Eixample,True,2988V,4,False,False,True,True,False,41.3981141,2.1791164,Barcelona,El Fort Pienc,False,,19,sale,,,,399000.0,4988.0,88647611,flat,Barcelona,3,False,80.0,good,"El Fort Pienc, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/64/3b/6f/751820853.jpg,https://www.idealista.com/inmueble/88647611/
42,"domenech i montaner, 2",1,es,,flat,Horta Guinardó,True,Domenech i montaner,1,False,False,True,False,False,41.4298329,2.1428838,Barcelona,Sant Genís Dels Agudells - Montbau,False,,19,sale,,,,210000.0,2471.0,88647313,flat,Barcelona,2,True,85.0,good,"Sant Genís Dels Agudells - Montbau, Barcelona","Piso en domenech i montaner, 2",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ea/c5/9b/751814387.jpg,https://www.idealista.com/inmueble/88647313/
43,Calle de Fluvià,1,es,,flat,Sant Martí,False,145VE79ULF551,15,False,False,True,False,False,41.4065391,2.2047219,Barcelona,Diagonal Mar i el Front Marítim del Poblenou,False,,15,sale,,,,295000.0,5364.0,82027794,flat,Barcelona,1,False,55.0,,"Diagonal Mar i el Front Marítim del Poblenou, Barcelona",Piso en Calle de Fluvià,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b6/8b/91/589927527.jpg,https://www.idealista.com/inmueble/82027794/
44,Bisbe Laguarda,1,es,,flat,Ciutat Vella,True,,4,False,False,True,False,False,41.379007,2.1646364,Barcelona,El Raval,False,,17,sale,,,,249000.0,3507.0,88641289,flat,Barcelona,4,False,71.0,renew,"El Raval, Barcelona",Piso en Bisbe Laguarda,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e5/65/4d/751649645.jpg,https://www.idealista.com/inmueble/88641289/
45,barrio Sants - Badal,1,es,,flat,Sants-Montjuïc,True,1º B,1,False,False,True,True,False,41.3789657,2.1264522,Barcelona,Sants - Badal,True,False,17,sale,,,,240000.0,5455.0,88647178,flat,Barcelona,1,False,44.0,newdevelopment,"Sants - Badal, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/40/66/51/751333192.jpg,https://www.idealista.com/obra-nueva/88647178/
46,PISUERGA,2,es,,flat,Les Corts,True,90143,4,False,False,False,True,True,41.3758829,2.114132,Barcelona,La Maternitat i Sant Ramon,False,,20,sale,,,,590000.0,4214.0,88646955,flat,Barcelona,3,False,140.0,good,"La Maternitat i Sant Ramon, Barcelona",Piso en PISUERGA,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/15/07/3d/752376942.jpg,https://www.idealista.com/inmueble/88646955/
47,"Calle de l'Escorial, 23",1,es,penthouse,flat,Gràcia,True,atic-01,5,False,False,True,False,False,41.4068241,2.1614865,Barcelona,Vila de Gràcia,False,,19,sale,,,,199000.0,6633.0,88642592,penthouse,Barcelona,1,True,30.0,good,"Vila de Gràcia, Barcelona","Ático en Calle de l'Escorial, 23",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/45/98/92/751679599.jpg,https://www.idealista.com/inmueble/88642592/
48,Calle del Concili de Trento,1,es,,flat,Sant Martí,True,,6,False,False,True,False,False,41.4158224,2.1971592,Barcelona,Sant Martí de Provençals,False,,12,sale,,,,278000.0,3808.0,88642402,flat,Barcelona,2,False,73.0,good,"Sant Martí de Provençals, Barcelona",Piso en Calle del Concili de Trento,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/74/ce/3c/751675747.jpg,https://www.idealista.com/inmueble/88642402/
49,Calle Córcega,2,es,penthouse,flat,Eixample,False,Ref.2991-04,7,False,False,True,True,False,41.385931,2.1445363,Barcelona,La Nova Esquerra de l'Eixample,False,,17,sale,,,,470000.0,5802.0,88643041,penthouse,Barcelona,2,False,81.0,good,"La Nova Esquerra de l'Eixample, Barcelona",Ático en Calle Córcega,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b8/1c/ec/751689459.jpg,https://www.idealista.com/inmueble/88643041/
0,"Avenida de Madrid, 142",2,es,,flat,Sants-Montjuïc,True,580V,7,False,False,True,False,False,41.3796983,2.1301948,Barcelona,Sants,False,,10,sale,,,,365000.0,4294.0,88643326,flat,Barcelona,4,True,85.0,good,"Sants, Barcelona","Piso en Avenida de Madrid, 142",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/66/81/82/751695240.jpg,https://www.idealista.com/inmueble/88643326/
1,barrio Les Tres Torres,3,es,,flat,Sarrià-Sant Gervasi,True,PISO_16398,,False,False,True,False,False,41.398052,2.131182,Barcelona,Les Tres Torres,False,,15,sale,True,True,,1390000.0,5560.0,88646438,flat,Barcelona,5,False,250.0,,"Les Tres Torres, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c1/e8/95/752156027.jpg,https://www.idealista.com/inmueble/88646438/
2,barrio Pedralbes,2,es,,flat,Les Corts,False,AP535 - B,,False,False,True,False,False,41.3891813,2.1258331,Barcelona,Pedralbes,False,,16,sale,,,,665000.0,6650.0,88646390,flat,Barcelona,3,False,100.0,,"Pedralbes, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c4/19/16/751783690.jpg,https://www.idealista.com/inmueble/88646390/
